"angle","price","type"
307.656,1.05817163432687,"linear"
307.692,1.05813162632527,"linear"
307.728,1.05809161832366,"linear"
307.764,1.05805161032206,"linear"
307.8,1.05801160232046,"linear"
307.836,1.05797159431886,"linear"
307.872,1.05793158631726,"linear"
307.908,1.05789157831566,"linear"
307.944,1.05785157031406,"linear"
307.98,1.05781156231246,"linear"
308.016,1.05777155431086,"linear"
308.052,1.05773154630926,"linear"
308.088,1.05769153830766,"linear"
308.124,1.05765153030606,"linear"
308.16,1.05761152230446,"linear"
308.196,1.05757151430286,"linear"
308.232,1.05753150630126,"linear"
308.268,1.05749149829966,"linear"
308.304,1.05745149029806,"linear"
308.34,1.05741148229646,"linear"
308.376,1.05737147429486,"linear"
308.412,1.05733146629326,"linear"
308.448,1.05729145829166,"linear"
308.484,1.05725145029006,"linear"
308.52,1.05721144228846,"linear"
308.556,1.05717143428686,"linear"
308.592,1.05713142628526,"linear"
308.628,1.05709141828366,"linear"
308.664,1.05705141028206,"linear"
308.7,1.05701140228046,"linear"
308.736,1.05697139427886,"linear"
308.772,1.05693138627726,"linear"
308.808,1.05689137827566,"linear"
308.844,1.05685137027405,"linear"
308.88,1.05681136227245,"linear"
308.916,1.05677135427085,"linear"
308.952,1.05673134626925,"linear"
308.988,1.05669133826765,"linear"
309.024,1.05665133026605,"linear"
309.06,1.05661132226445,"linear"
309.096,1.05657131426285,"linear"
309.132,1.05653130626125,"linear"
309.168,1.05649129825965,"linear"
309.204,1.05645129025805,"linear"
309.24,1.05641128225645,"linear"
309.276,1.05637127425485,"linear"
309.312,1.05633126625325,"linear"
309.348,1.05629125825165,"linear"
309.384,1.05625125025005,"linear"
309.42,1.05621124224845,"linear"
309.456,1.05617123424685,"linear"
309.492,1.05613122624525,"linear"
309.528,1.05609121824365,"linear"
309.564,1.05605121024205,"linear"
309.6,1.05601120224045,"linear"
309.636,1.05597119423885,"linear"
309.672,1.05593118623725,"linear"
309.708,1.05589117823565,"linear"
309.744,1.05585117023405,"linear"
309.78,1.05581116223245,"linear"
309.816,1.05577115423085,"linear"
309.852,1.05573114622925,"linear"
309.888,1.05569113822765,"linear"
309.924,1.05565113022605,"linear"
309.96,1.05561112222444,"linear"
309.996,1.05557111422284,"linear"
310.032,1.05553110622124,"linear"
310.068,1.05549109821964,"linear"
310.104,1.05545109021804,"linear"
310.14,1.05541108221644,"linear"
310.176,1.05537107421484,"linear"
310.212,1.05533106621324,"linear"
310.248,1.05529105821164,"linear"
310.284,1.05525105021004,"linear"
310.32,1.05521104220844,"linear"
310.356,1.05517103420684,"linear"
310.392,1.05513102620524,"linear"
310.428,1.05509101820364,"linear"
310.464,1.05505101020204,"linear"
310.5,1.05501100220044,"linear"
310.536,1.05497099419884,"linear"
310.572,1.05493098619724,"linear"
310.608,1.05489097819564,"linear"
310.644,1.05485097019404,"linear"
310.68,1.05481096219244,"linear"
310.716,1.05477095419084,"linear"
310.752,1.05473094618924,"linear"
310.788,1.05469093818764,"linear"
310.824,1.05465093018604,"linear"
310.86,1.05461092218444,"linear"
310.896,1.05457091418284,"linear"
310.932,1.05453090618124,"linear"
310.968,1.05449089817964,"linear"
311.004,1.05445089017804,"linear"
311.04,1.05441088217644,"linear"
311.076,1.05437087417483,"linear"
311.112,1.05433086617323,"linear"
311.148,1.05429085817163,"linear"
311.184,1.05425085017003,"linear"
311.22,1.05421084216843,"linear"
311.256,1.05417083416683,"linear"
311.292,1.05413082616523,"linear"
311.328,1.05409081816363,"linear"
311.364,1.05405081016203,"linear"
311.4,1.05401080216043,"linear"
311.436,1.05397079415883,"linear"
311.472,1.05393078615723,"linear"
311.508,1.05389077815563,"linear"
311.544,1.05385077015403,"linear"
311.58,1.05381076215243,"linear"
311.616,1.05377075415083,"linear"
311.652,1.05373074614923,"linear"
311.688,1.05369073814763,"linear"
311.724,1.05365073014603,"linear"
311.76,1.05361072214443,"linear"
311.796,1.05357071414283,"linear"
311.832,1.05353070614123,"linear"
311.868,1.05349069813963,"linear"
311.904,1.05345069013803,"linear"
311.94,1.05341068213643,"linear"
311.976,1.05337067413483,"linear"
312.012,1.05333066613323,"linear"
312.048,1.05329065813163,"linear"
312.084,1.05325065013003,"linear"
312.12,1.05321064212843,"linear"
312.156,1.05317063412683,"linear"
312.192,1.05313062612523,"linear"
312.228,1.05309061812362,"linear"
312.264,1.05305061012202,"linear"
312.3,1.05301060212042,"linear"
312.336,1.05297059411882,"linear"
312.372,1.05293058611722,"linear"
312.408,1.05289057811562,"linear"
312.444,1.05285057011402,"linear"
312.48,1.05281056211242,"linear"
312.516,1.05277055411082,"linear"
312.552,1.05273054610922,"linear"
312.588,1.05269053810762,"linear"
312.624,1.05265053010602,"linear"
312.66,1.05261052210442,"linear"
312.696,1.05257051410282,"linear"
312.732,1.05253050610122,"linear"
312.768,1.05249049809962,"linear"
312.804,1.05245049009802,"linear"
312.84,1.05241048209642,"linear"
312.876,1.05237047409482,"linear"
312.912,1.05233046609322,"linear"
312.948,1.05229045809162,"linear"
312.984,1.05225045009002,"linear"
313.02,1.05221044208842,"linear"
313.056,1.05217043408682,"linear"
313.092,1.05213042608522,"linear"
313.128,1.05209041808362,"linear"
313.164,1.05205041008202,"linear"
313.2,1.05201040208042,"linear"
313.236,1.05197039407882,"linear"
313.272,1.05193038607722,"linear"
313.308,1.05189037807562,"linear"
313.344,1.05185037007401,"linear"
313.38,1.05181036207241,"linear"
313.416,1.05177035407081,"linear"
313.452,1.05173034606921,"linear"
313.488,1.05169033806761,"linear"
313.524,1.05165033006601,"linear"
313.56,1.05161032206441,"linear"
313.596,1.05157031406281,"linear"
313.632,1.05153030606121,"linear"
313.668,1.05149029805961,"linear"
313.704,1.05145029005801,"linear"
313.74,1.05141028205641,"linear"
313.776,1.05137027405481,"linear"
313.812,1.05133026605321,"linear"
313.848,1.05129025805161,"linear"
313.884,1.05125025005001,"linear"
313.92,1.05121024204841,"linear"
313.956,1.05117023404681,"linear"
313.992,1.05113022604521,"linear"
314.028,1.05109021804361,"linear"
314.064,1.05105021004201,"linear"
314.1,1.05101020204041,"linear"
314.136,1.05097019403881,"linear"
314.172,1.05093018603721,"linear"
314.208,1.05089017803561,"linear"
314.244,1.05085017003401,"linear"
314.28,1.05081016203241,"linear"
314.316,1.05077015403081,"linear"
314.352,1.05073014602921,"linear"
314.388,1.05069013802761,"linear"
314.424,1.05065013002601,"linear"
314.46,1.0506101220244,"linear"
314.496,1.0505701140228,"linear"
314.532,1.0505301060212,"linear"
314.568,1.0504900980196,"linear"
314.604,1.050450090018,"linear"
314.64,1.0504100820164,"linear"
314.676,1.0503700740148,"linear"
314.712,1.0503300660132,"linear"
314.748,1.0502900580116,"linear"
314.784,1.05025005001,"linear"
314.82,1.0502100420084,"linear"
314.856,1.0501700340068,"linear"
314.892,1.0501300260052,"linear"
314.928,1.0500900180036,"linear"
314.964,1.050050010002,"linear"
315,1.0500100020004,"linear"
315.036,1.0499699939988,"linear"
315.072,1.0499299859972,"linear"
315.108,1.0498899779956,"linear"
315.144,1.049849969994,"linear"
315.18,1.0498099619924,"linear"
315.216,1.0497699539908,"linear"
315.252,1.0497299459892,"linear"
315.288,1.0496899379876,"linear"
315.324,1.049649929986,"linear"
315.36,1.0496099219844,"linear"
315.396,1.0495699139828,"linear"
315.432,1.0495299059812,"linear"
315.468,1.0494898979796,"linear"
315.504,1.049449889978,"linear"
315.54,1.0494098819764,"linear"
315.576,1.04936987397479,"linear"
315.612,1.04932986597319,"linear"
315.648,1.04928985797159,"linear"
315.684,1.04924984996999,"linear"
315.72,1.04920984196839,"linear"
315.756,1.04916983396679,"linear"
315.792,1.04912982596519,"linear"
315.828,1.04908981796359,"linear"
315.864,1.04904980996199,"linear"
315.9,1.04900980196039,"linear"
315.936,1.04896979395879,"linear"
315.972,1.04892978595719,"linear"
316.008,1.04888977795559,"linear"
316.044,1.04884976995399,"linear"
316.08,1.04880976195239,"linear"
316.116,1.04876975395079,"linear"
316.152,1.04872974594919,"linear"
316.188,1.04868973794759,"linear"
316.224,1.04864972994599,"linear"
316.26,1.04860972194439,"linear"
316.296,1.04856971394279,"linear"
316.332,1.04852970594119,"linear"
316.368,1.04848969793959,"linear"
316.404,1.04844968993799,"linear"
316.44,1.04840968193639,"linear"
316.476,1.04836967393479,"linear"
316.512,1.04832966593319,"linear"
316.548,1.04828965793159,"linear"
316.584,1.04824964992999,"linear"
316.62,1.04820964192839,"linear"
316.656,1.04816963392679,"linear"
316.692,1.04812962592519,"linear"
316.728,1.04808961792358,"linear"
316.764,1.04804960992198,"linear"
316.8,1.04800960192038,"linear"
316.836,1.04796959391878,"linear"
316.872,1.04792958591718,"linear"
316.908,1.04788957791558,"linear"
316.944,1.04784956991398,"linear"
316.98,1.04780956191238,"linear"
317.016,1.04776955391078,"linear"
317.052,1.04772954590918,"linear"
317.088,1.04768953790758,"linear"
317.124,1.04764952990598,"linear"
317.16,1.04760952190438,"linear"
317.196,1.04756951390278,"linear"
317.232,1.04752950590118,"linear"
317.268,1.04748949789958,"linear"
317.304,1.04744948989798,"linear"
317.34,1.04740948189638,"linear"
317.376,1.04736947389478,"linear"
317.412,1.04732946589318,"linear"
317.448,1.04728945789158,"linear"
317.484,1.04724944988998,"linear"
317.52,1.04720944188838,"linear"
317.556,1.04716943388678,"linear"
317.592,1.04712942588518,"linear"
317.628,1.04708941788358,"linear"
317.664,1.04704940988198,"linear"
317.7,1.04700940188038,"linear"
317.736,1.04696939387878,"linear"
317.772,1.04692938587718,"linear"
317.808,1.04688937787558,"linear"
317.844,1.04684936987397,"linear"
317.88,1.04680936187237,"linear"
317.916,1.04676935387077,"linear"
317.952,1.04672934586917,"linear"
317.988,1.04668933786757,"linear"
318.024,1.04664932986597,"linear"
318.06,1.04660932186437,"linear"
318.096,1.04656931386277,"linear"
318.132,1.04652930586117,"linear"
318.168,1.04648929785957,"linear"
318.204,1.04644928985797,"linear"
318.24,1.04640928185637,"linear"
318.276,1.04636927385477,"linear"
318.312,1.04632926585317,"linear"
318.348,1.04628925785157,"linear"
318.384,1.04624924984997,"linear"
318.42,1.04620924184837,"linear"
318.456,1.04616923384677,"linear"
318.492,1.04612922584517,"linear"
318.528,1.04608921784357,"linear"
318.564,1.04604920984197,"linear"
318.6,1.04600920184037,"linear"
318.636,1.04596919383877,"linear"
318.672,1.04592918583717,"linear"
318.708,1.04588917783557,"linear"
318.744,1.04584916983397,"linear"
318.78,1.04580916183237,"linear"
318.816,1.04576915383077,"linear"
318.852,1.04572914582917,"linear"
318.888,1.04568913782757,"linear"
318.924,1.04564912982597,"linear"
318.96,1.04560912182436,"linear"
318.996,1.04556911382276,"linear"
319.032,1.04552910582116,"linear"
319.068,1.04548909781956,"linear"
319.104,1.04544908981796,"linear"
319.14,1.04540908181636,"linear"
319.176,1.04536907381476,"linear"
319.212,1.04532906581316,"linear"
319.248,1.04528905781156,"linear"
319.284,1.04524904980996,"linear"
319.32,1.04520904180836,"linear"
319.356,1.04516903380676,"linear"
319.392,1.04512902580516,"linear"
319.428,1.04508901780356,"linear"
319.464,1.04504900980196,"linear"
319.5,1.04500900180036,"linear"
319.536,1.04496899379876,"linear"
319.572,1.04492898579716,"linear"
319.608,1.04488897779556,"linear"
319.644,1.04484896979396,"linear"
319.68,1.04480896179236,"linear"
319.716,1.04476895379076,"linear"
319.752,1.04472894578916,"linear"
319.788,1.04468893778756,"linear"
319.824,1.04464892978596,"linear"
319.86,1.04460892178436,"linear"
319.896,1.04456891378276,"linear"
319.932,1.04452890578116,"linear"
319.968,1.04448889777956,"linear"
320.004,1.04444888977796,"linear"
320.04,1.04440888177636,"linear"
320.076,1.04436887377475,"linear"
320.112,1.04432886577315,"linear"
320.148,1.04428885777155,"linear"
320.184,1.04424884976995,"linear"
320.22,1.04420884176835,"linear"
320.256,1.04416883376675,"linear"
320.292,1.04412882576515,"linear"
320.328,1.04408881776355,"linear"
320.364,1.04404880976195,"linear"
320.4,1.04400880176035,"linear"
320.436,1.04396879375875,"linear"
320.472,1.04392878575715,"linear"
320.508,1.04388877775555,"linear"
320.544,1.04384876975395,"linear"
320.58,1.04380876175235,"linear"
320.616,1.04376875375075,"linear"
320.652,1.04372874574915,"linear"
320.688,1.04368873774755,"linear"
320.724,1.04364872974595,"linear"
320.76,1.04360872174435,"linear"
320.796,1.04356871374275,"linear"
320.832,1.04352870574115,"linear"
320.868,1.04348869773955,"linear"
320.904,1.04344868973795,"linear"
320.94,1.04340868173635,"linear"
320.976,1.04336867373475,"linear"
321.012,1.04332866573315,"linear"
321.048,1.04328865773155,"linear"
321.084,1.04324864972995,"linear"
321.12,1.04320864172835,"linear"
321.156,1.04316863372675,"linear"
321.192,1.04312862572515,"linear"
321.228,1.04308861772354,"linear"
321.264,1.04304860972194,"linear"
321.3,1.04300860172034,"linear"
321.336,1.04296859371874,"linear"
321.372,1.04292858571714,"linear"
321.408,1.04288857771554,"linear"
321.444,1.04284856971394,"linear"
321.48,1.04280856171234,"linear"
321.516,1.04276855371074,"linear"
321.552,1.04272854570914,"linear"
321.588,1.04268853770754,"linear"
321.624,1.04264852970594,"linear"
321.66,1.04260852170434,"linear"
321.696,1.04256851370274,"linear"
321.732,1.04252850570114,"linear"
321.768,1.04248849769954,"linear"
321.804,1.04244848969794,"linear"
321.84,1.04240848169634,"linear"
321.876,1.04236847369474,"linear"
321.912,1.04232846569314,"linear"
321.948,1.04228845769154,"linear"
321.984,1.04224844968994,"linear"
322.02,1.04220844168834,"linear"
322.056,1.04216843368674,"linear"
322.092,1.04212842568514,"linear"
322.128,1.04208841768354,"linear"
322.164,1.04204840968194,"linear"
322.2,1.04200840168034,"linear"
322.236,1.04196839367874,"linear"
322.272,1.04192838567714,"linear"
322.308,1.04188837767554,"linear"
322.344,1.04184836967393,"linear"
322.38,1.04180836167233,"linear"
322.416,1.04176835367073,"linear"
322.452,1.04172834566913,"linear"
322.488,1.04168833766753,"linear"
322.524,1.04164832966593,"linear"
322.56,1.04160832166433,"linear"
322.596,1.04156831366273,"linear"
322.632,1.04152830566113,"linear"
322.668,1.04148829765953,"linear"
322.704,1.04144828965793,"linear"
322.74,1.04140828165633,"linear"
322.776,1.04136827365473,"linear"
322.812,1.04132826565313,"linear"
322.848,1.04128825765153,"linear"
322.884,1.04124824964993,"linear"
322.92,1.04120824164833,"linear"
322.956,1.04116823364673,"linear"
322.992,1.04112822564513,"linear"
323.028,1.04108821764353,"linear"
323.064,1.04104820964193,"linear"
323.1,1.04100820164033,"linear"
323.136,1.04096819363873,"linear"
323.172,1.04092818563713,"linear"
323.208,1.04088817763553,"linear"
323.244,1.04084816963393,"linear"
323.28,1.04080816163233,"linear"
323.316,1.04076815363073,"linear"
323.352,1.04072814562913,"linear"
323.388,1.04068813762753,"linear"
323.424,1.04064812962593,"linear"
323.46,1.04060812162432,"linear"
323.496,1.04056811362272,"linear"
323.532,1.04052810562112,"linear"
323.568,1.04048809761952,"linear"
323.604,1.04044808961792,"linear"
323.64,1.04040808161632,"linear"
323.676,1.04036807361472,"linear"
323.712,1.04032806561312,"linear"
323.748,1.04028805761152,"linear"
323.784,1.04024804960992,"linear"
323.82,1.04020804160832,"linear"
323.856,1.04016803360672,"linear"
323.892,1.04012802560512,"linear"
323.928,1.04008801760352,"linear"
323.964,1.04004800960192,"linear"
324,1.04000800160032,"linear"
324.036,1.03996799359872,"linear"
324.072,1.03992798559712,"linear"
324.108,1.03988797759552,"linear"
324.144,1.03984796959392,"linear"
324.18,1.03980796159232,"linear"
324.216,1.03976795359072,"linear"
324.252,1.03972794558912,"linear"
324.288,1.03968793758752,"linear"
324.324,1.03964792958592,"linear"
324.36,1.03960792158432,"linear"
324.396,1.03956791358272,"linear"
324.432,1.03952790558112,"linear"
324.468,1.03948789757952,"linear"
324.504,1.03944788957792,"linear"
324.54,1.03940788157632,"linear"
324.576,1.03936787357471,"linear"
324.612,1.03932786557311,"linear"
324.648,1.03928785757151,"linear"
324.684,1.03924784956991,"linear"
324.72,1.03920784156831,"linear"
324.756,1.03916783356671,"linear"
324.792,1.03912782556511,"linear"
324.828,1.03908781756351,"linear"
324.864,1.03904780956191,"linear"
324.9,1.03900780156031,"linear"
324.936,1.03896779355871,"linear"
324.972,1.03892778555711,"linear"
325.008,1.03888777755551,"linear"
325.044,1.03884776955391,"linear"
325.08,1.03880776155231,"linear"
325.116,1.03876775355071,"linear"
325.152,1.03872774554911,"linear"
325.188,1.03868773754751,"linear"
325.224,1.03864772954591,"linear"
325.26,1.03860772154431,"linear"
325.296,1.03856771354271,"linear"
325.332,1.03852770554111,"linear"
325.368,1.03848769753951,"linear"
325.404,1.03844768953791,"linear"
325.44,1.03840768153631,"linear"
325.476,1.03836767353471,"linear"
325.512,1.03832766553311,"linear"
325.548,1.03828765753151,"linear"
325.584,1.03824764952991,"linear"
325.62,1.03820764152831,"linear"
325.656,1.03816763352671,"linear"
325.692,1.03812762552511,"linear"
325.728,1.0380876175235,"linear"
325.764,1.0380476095219,"linear"
325.8,1.0380076015203,"linear"
325.836,1.0379675935187,"linear"
325.872,1.0379275855171,"linear"
325.908,1.0378875775155,"linear"
325.944,1.0378475695139,"linear"
325.98,1.0378075615123,"linear"
326.016,1.0377675535107,"linear"
326.052,1.0377275455091,"linear"
326.088,1.0376875375075,"linear"
326.124,1.0376475295059,"linear"
326.16,1.0376075215043,"linear"
326.196,1.0375675135027,"linear"
326.232,1.0375275055011,"linear"
326.268,1.0374874974995,"linear"
326.304,1.0374474894979,"linear"
326.34,1.0374074814963,"linear"
326.376,1.0373674734947,"linear"
326.412,1.0373274654931,"linear"
326.448,1.0372874574915,"linear"
326.484,1.0372474494899,"linear"
326.52,1.0372074414883,"linear"
326.556,1.0371674334867,"linear"
326.592,1.0371274254851,"linear"
326.628,1.0370874174835,"linear"
326.664,1.0370474094819,"linear"
326.7,1.0370074014803,"linear"
326.736,1.0369673934787,"linear"
326.772,1.0369273854771,"linear"
326.808,1.0368873774755,"linear"
326.844,1.03684736947389,"linear"
326.88,1.03680736147229,"linear"
326.916,1.03676735347069,"linear"
326.952,1.03672734546909,"linear"
326.988,1.03668733746749,"linear"
327.024,1.03664732946589,"linear"
327.06,1.03660732146429,"linear"
327.096,1.03656731346269,"linear"
327.132,1.03652730546109,"linear"
327.168,1.03648729745949,"linear"
327.204,1.03644728945789,"linear"
327.24,1.03640728145629,"linear"
327.276,1.03636727345469,"linear"
327.312,1.03632726545309,"linear"
327.348,1.03628725745149,"linear"
327.384,1.03624724944989,"linear"
327.42,1.03620724144829,"linear"
327.456,1.03616723344669,"linear"
327.492,1.03612722544509,"linear"
327.528,1.03608721744349,"linear"
327.564,1.03604720944189,"linear"
327.6,1.03600720144029,"linear"
327.636,1.03596719343869,"linear"
327.672,1.03592718543709,"linear"
327.708,1.03588717743549,"linear"
327.744,1.03584716943389,"linear"
327.78,1.03580716143229,"linear"
327.816,1.03576715343069,"linear"
327.852,1.03572714542909,"linear"
327.888,1.03568713742749,"linear"
327.924,1.03564712942589,"linear"
327.96,1.03560712142428,"linear"
327.996,1.03556711342268,"linear"
328.032,1.03552710542108,"linear"
328.068,1.03548709741948,"linear"
328.104,1.03544708941788,"linear"
328.14,1.03540708141628,"linear"
328.176,1.03536707341468,"linear"
328.212,1.03532706541308,"linear"
328.248,1.03528705741148,"linear"
328.284,1.03524704940988,"linear"
328.32,1.03520704140828,"linear"
328.356,1.03516703340668,"linear"
328.392,1.03512702540508,"linear"
328.428,1.03508701740348,"linear"
328.464,1.03504700940188,"linear"
328.5,1.03500700140028,"linear"
328.536,1.03496699339868,"linear"
328.572,1.03492698539708,"linear"
328.608,1.03488697739548,"linear"
328.644,1.03484696939388,"linear"
328.68,1.03480696139228,"linear"
328.716,1.03476695339068,"linear"
328.752,1.03472694538908,"linear"
328.788,1.03468693738748,"linear"
328.824,1.03464692938588,"linear"
328.86,1.03460692138428,"linear"
328.896,1.03456691338268,"linear"
328.932,1.03452690538108,"linear"
328.968,1.03448689737948,"linear"
329.004,1.03444688937788,"linear"
329.04,1.03440688137628,"linear"
329.076,1.03436687337467,"linear"
329.112,1.03432686537307,"linear"
329.148,1.03428685737147,"linear"
329.184,1.03424684936987,"linear"
329.22,1.03420684136827,"linear"
329.256,1.03416683336667,"linear"
329.292,1.03412682536507,"linear"
329.328,1.03408681736347,"linear"
329.364,1.03404680936187,"linear"
329.4,1.03400680136027,"linear"
329.436,1.03396679335867,"linear"
329.472,1.03392678535707,"linear"
329.508,1.03388677735547,"linear"
329.544,1.03384676935387,"linear"
329.58,1.03380676135227,"linear"
329.616,1.03376675335067,"linear"
329.652,1.03372674534907,"linear"
329.688,1.03368673734747,"linear"
329.724,1.03364672934587,"linear"
329.76,1.03360672134427,"linear"
329.796,1.03356671334267,"linear"
329.832,1.03352670534107,"linear"
329.868,1.03348669733947,"linear"
329.904,1.03344668933787,"linear"
329.94,1.03340668133627,"linear"
329.976,1.03336667333467,"linear"
330.012,1.03332666533307,"linear"
330.048,1.03328665733147,"linear"
330.084,1.03324664932987,"linear"
330.12,1.03320664132827,"linear"
330.156,1.03316663332667,"linear"
330.192,1.03312662532507,"linear"
330.228,1.03308661732346,"linear"
330.264,1.03304660932186,"linear"
330.3,1.03300660132026,"linear"
330.336,1.03296659331866,"linear"
330.372,1.03292658531706,"linear"
330.408,1.03288657731546,"linear"
330.444,1.03284656931386,"linear"
330.48,1.03280656131226,"linear"
330.516,1.03276655331066,"linear"
330.552,1.03272654530906,"linear"
330.588,1.03268653730746,"linear"
330.624,1.03264652930586,"linear"
330.66,1.03260652130426,"linear"
330.696,1.03256651330266,"linear"
330.732,1.03252650530106,"linear"
330.768,1.03248649729946,"linear"
330.804,1.03244648929786,"linear"
330.84,1.03240648129626,"linear"
330.876,1.03236647329466,"linear"
330.912,1.03232646529306,"linear"
330.948,1.03228645729146,"linear"
330.984,1.03224644928986,"linear"
331.02,1.03220644128826,"linear"
331.056,1.03216643328666,"linear"
331.092,1.03212642528506,"linear"
331.128,1.03208641728346,"linear"
331.164,1.03204640928186,"linear"
331.2,1.03200640128026,"linear"
331.236,1.03196639327866,"linear"
331.272,1.03192638527706,"linear"
331.308,1.03188637727546,"linear"
331.344,1.03184636927385,"linear"
331.38,1.03180636127225,"linear"
331.416,1.03176635327065,"linear"
331.452,1.03172634526905,"linear"
331.488,1.03168633726745,"linear"
331.524,1.03164632926585,"linear"
331.56,1.03160632126425,"linear"
331.596,1.03156631326265,"linear"
331.632,1.03152630526105,"linear"
331.668,1.03148629725945,"linear"
331.704,1.03144628925785,"linear"
331.74,1.03140628125625,"linear"
331.776,1.03136627325465,"linear"
331.812,1.03132626525305,"linear"
331.848,1.03128625725145,"linear"
331.884,1.03124624924985,"linear"
331.92,1.03120624124825,"linear"
331.956,1.03116623324665,"linear"
331.992,1.03112622524505,"linear"
332.028,1.03108621724345,"linear"
332.064,1.03104620924185,"linear"
332.1,1.03100620124025,"linear"
332.136,1.03096619323865,"linear"
332.172,1.03092618523705,"linear"
332.208,1.03088617723545,"linear"
332.244,1.03084616923385,"linear"
332.28,1.03080616123225,"linear"
332.316,1.03076615323065,"linear"
332.352,1.03072614522905,"linear"
332.388,1.03068613722745,"linear"
332.424,1.03064612922585,"linear"
332.46,1.03060612122424,"linear"
332.496,1.03056611322264,"linear"
332.532,1.03052610522104,"linear"
332.568,1.03048609721944,"linear"
332.604,1.03044608921784,"linear"
332.64,1.03040608121624,"linear"
332.676,1.03036607321464,"linear"
332.712,1.03032606521304,"linear"
332.748,1.03028605721144,"linear"
332.784,1.03024604920984,"linear"
332.82,1.03020604120824,"linear"
332.856,1.03016603320664,"linear"
332.892,1.03012602520504,"linear"
332.928,1.03008601720344,"linear"
332.964,1.03004600920184,"linear"
333,1.03000600120024,"linear"
333.036,1.02996599319864,"linear"
333.072,1.02992598519704,"linear"
333.108,1.02988597719544,"linear"
333.144,1.02984596919384,"linear"
333.18,1.02980596119224,"linear"
333.216,1.02976595319064,"linear"
333.252,1.02972594518904,"linear"
333.288,1.02968593718744,"linear"
333.324,1.02964592918584,"linear"
333.36,1.02960592118424,"linear"
333.396,1.02956591318264,"linear"
333.432,1.02952590518104,"linear"
333.468,1.02948589717944,"linear"
333.504,1.02944588917784,"linear"
333.54,1.02940588117624,"linear"
333.576,1.02936587317463,"linear"
333.612,1.02932586517303,"linear"
333.648,1.02928585717143,"linear"
333.684,1.02924584916983,"linear"
333.72,1.02920584116823,"linear"
333.756,1.02916583316663,"linear"
333.792,1.02912582516503,"linear"
333.828,1.02908581716343,"linear"
333.864,1.02904580916183,"linear"
333.9,1.02900580116023,"linear"
333.936,1.02896579315863,"linear"
333.972,1.02892578515703,"linear"
334.008,1.02888577715543,"linear"
334.044,1.02884576915383,"linear"
334.08,1.02880576115223,"linear"
334.116,1.02876575315063,"linear"
334.152,1.02872574514903,"linear"
334.188,1.02868573714743,"linear"
334.224,1.02864572914583,"linear"
334.26,1.02860572114423,"linear"
334.296,1.02856571314263,"linear"
334.332,1.02852570514103,"linear"
334.368,1.02848569713943,"linear"
334.404,1.02844568913783,"linear"
334.44,1.02840568113623,"linear"
334.476,1.02836567313463,"linear"
334.512,1.02832566513303,"linear"
334.548,1.02828565713143,"linear"
334.584,1.02824564912983,"linear"
334.62,1.02820564112823,"linear"
334.656,1.02816563312663,"linear"
334.692,1.02812562512503,"linear"
334.728,1.02808561712342,"linear"
334.764,1.02804560912182,"linear"
334.8,1.02800560112022,"linear"
334.836,1.02796559311862,"linear"
334.872,1.02792558511702,"linear"
334.908,1.02788557711542,"linear"
334.944,1.02784556911382,"linear"
334.98,1.02780556111222,"linear"
335.016,1.02776555311062,"linear"
335.052,1.02772554510902,"linear"
335.088,1.02768553710742,"linear"
335.124,1.02764552910582,"linear"
335.16,1.02760552110422,"linear"
335.196,1.02756551310262,"linear"
335.232,1.02752550510102,"linear"
335.268,1.02748549709942,"linear"
335.304,1.02744548909782,"linear"
335.34,1.02740548109622,"linear"
335.376,1.02736547309462,"linear"
335.412,1.02732546509302,"linear"
335.448,1.02728545709142,"linear"
335.484,1.02724544908982,"linear"
335.52,1.02720544108822,"linear"
335.556,1.02716543308662,"linear"
335.592,1.02712542508502,"linear"
335.628,1.02708541708342,"linear"
335.664,1.02704540908182,"linear"
335.7,1.02700540108022,"linear"
335.736,1.02696539307862,"linear"
335.772,1.02692538507702,"linear"
335.808,1.02688537707542,"linear"
335.844,1.02684536907381,"linear"
335.88,1.02680536107221,"linear"
335.916,1.02676535307061,"linear"
335.952,1.02672534506901,"linear"
335.988,1.02668533706741,"linear"
336.024,1.02664532906581,"linear"
336.06,1.02660532106421,"linear"
336.096,1.02656531306261,"linear"
336.132,1.02652530506101,"linear"
336.168,1.02648529705941,"linear"
336.204,1.02644528905781,"linear"
336.24,1.02640528105621,"linear"
336.276,1.02636527305461,"linear"
336.312,1.02632526505301,"linear"
336.348,1.02628525705141,"linear"
336.384,1.02624524904981,"linear"
336.42,1.02620524104821,"linear"
336.456,1.02616523304661,"linear"
336.492,1.02612522504501,"linear"
336.528,1.02608521704341,"linear"
336.564,1.02604520904181,"linear"
336.6,1.02600520104021,"linear"
336.636,1.02596519303861,"linear"
336.672,1.02592518503701,"linear"
336.708,1.02588517703541,"linear"
336.744,1.02584516903381,"linear"
336.78,1.02580516103221,"linear"
336.816,1.02576515303061,"linear"
336.852,1.02572514502901,"linear"
336.888,1.02568513702741,"linear"
336.924,1.02564512902581,"linear"
336.96,1.0256051210242,"linear"
336.996,1.0255651130226,"linear"
337.032,1.025525105021,"linear"
337.068,1.0254850970194,"linear"
337.104,1.0254450890178,"linear"
337.14,1.0254050810162,"linear"
337.176,1.0253650730146,"linear"
337.212,1.025325065013,"linear"
337.248,1.0252850570114,"linear"
